f4_0,f4_1,f4_2,f4_3,label
0.0,0.9334891,1.6262119,3.6677883,2
1.7811066,7.50317,1.9947327,5.2646275,0
0.0,3.4548836,2.442345,3.2755904,1
1.7684046,9.243131,3.1702983,6.5519824,0
0.0,3.8645973,3.5497723,2.6287704,1
0.0,5.206478,0.89581275,4.2035246,0
0.91688216,8.255824,3.0499809,5.9334297,0
2.4187975,7.8307076,1.4359312,5.6804066,0
0.0,5.605837,2.6526132,4.399664,0
1.0760834,5.8763533,2.5481625,4.8739934,0
0.7469542,6.972986,2.8175063,5.2401648,0
0.0,1.9588162,2.6997056,3.2510858,2
0.0,0.5640007,0.0,4.2675576,2
0.0,0.18994951,0.4694544,3.7378185,2
1.316762,8.525218,2.9359374,6.196603,0
0.0,5.161844,3.314352,3.8126283,1
0.0,5.4332895,3.0357738,4.0200133,1
0.4823798,7.404221,2.7820897,5.3254266,0
2.0206513,8.33528,2.437297,5.7951365,0
0.74265623,6.445964,2.3473773,4.591109,0
0.0,0.6570504,1.2492361,2.9854202,2
0.0,4.386461,4.1630883,3.1656609,1
0.0,6.3648977,3.1339345,4.349692,1
2.0438943,8.776255,2.8236372,6.2059183,0
0.7430773,5.3000937,0.7048212,4.27477,0
0.0,4.9418154,2.3363369,3.738161,1
2.7728572,8.411317,1.9513061,5.909953,0
1.5484595,8.617548,3.0704672,6.349062,0
0.0,3.4594533,3.2117703,2.617085,1
0.0,2.579615,3.108787,3.4402928,1
2.6158595,8.981362,2.3624318,6.281613,0
1.7470571,7.7370152,2.6181812,5.7749314,0
0.0,0.22459155,0.18272346,4.512252,2
0.0,5.3701506,4.3457184,3.438012,1
0.0,4.894186,2.1321244,4.203352,0
1.4612485,7.1358414,2.4124608,5.3294435,0
0.0,0.45856342,0.7168737,3.8069115,2
1.5366002,4.8634233,0.0,4.6769457,0
0.0,3.8259013,4.4577427,3.16785,1
0.0,2.3099804,3.1818411,2.915745,1
0.0,5.699754,4.2399435,3.50051,1
0.0,3.6010861,2.5315926,2.7261734,1
0.0,5.3502574,3.5188015,3.69339,1
1.7600358,8.226027,2.3940678,5.966813,0
0.033765554,7.2472444,2.7425556,5.0003853,0
0.0,1.3501047,1.4397355,3.4809017,2
2.3764577,8.589378,2.7958593,6.2679863,0
1.8017014,8.4303465,2.8812628,6.24534,0
0.0,5.5233774,3.282071,3.3104777,1
0.0,2.458476,3.5683331,3.3787603,1
0.0,5.993287,4.111579,4.393328,1
0.0,0.40930706,1.4019532,3.7237468,2
2.2698188,9.228746,2.8464897,6.4714217,0
0.0,6.4065137,2.748588,5.13029,0
2.2064805,8.486849,2.5908787,6.2738214,0
1.8799859,8.50522,2.8073392,6.0392914,0
0.0,5.7852154,3.731434,4.1638775,1
0.41885728,5.0531764,0.380408,4.592148,0
0.0,3.9079266,3.275585,3.0829363,1
2.3847947,8.039555,2.447678,5.5791545,0
1.9128135,8.329267,2.7210217,6.15633,0
0.0,3.6736732,2.2685142,3.1746082,1
0.35514104,5.7985773,2.5932589,4.6432,0
0.0,3.4705276,2.9540384,2.7523031,1
0.63583875,6.6345963,2.1750374,4.948105,0
0.0,6.059181,3.5420012,4.5454173,1
0.0,2.3134642,2.959356,3.3016176,2
1.2650675,8.373994,3.214231,6.1879754,0
0.0,4.3674173,3.7676594,3.1809182,1
0.0,4.310001,0.43738306,4.0835137,0
0.0,0.6135475,1.1382289,3.9378371,2
2.2617333,7.7296934,1.783322,5.4640474,0
0.0,3.0707617,3.448462,2.963791,2
0.0,0.65429884,0.38509715,3.5001826,2
0.0,5.802573,4.131899,3.7300565,1
0.0,1.2191705,2.1618412,3.8725123,2
2.1741223,8.805342,2.8175318,6.505008,0
1.8909439,7.7462254,2.5514448,5.8209457,0
1.4414514,7.077385,2.8136644,5.5558033,0
1.640493,7.718852,2.8263106,5.7816277,0
1.9821461,8.729441,2.848786,6.2820234,0
1.3094503,8.424361,2.8446422,6.1238923,0
0.0,4.0626817,4.2112403,3.2502065,1
2.9427524,8.698927,2.1801977,6.079257,0
0.0,4.2405453,3.348111,2.9456773,1
0.0,7.206835,2.7745209,5.106881,0
0.0,3.9079266,3.275585,3.0829363,1
1.7048829,9.276775,3.3242517,6.538414,0
0.0,7.04698,3.04393,4.943411,0
0.0,1.1550252,1.1419208,3.047243,2
2.168428,8.668444,2.8983188,6.4640784,0
0.0,0.7529693,0.12438762,3.8020544,2
0.0,5.21525,3.4254231,3.3058724,1
0.0,0.80608773,0.0,3.6680086,2
1.7968969,8.911104,3.0755935,6.4536657,0
1.1158322,8.372919,2.994386,5.918563,0
1.4898603,6.44797,1.9424578,4.5307946,0
0.0,0.63197935,0.79114515,3.763113,2
0.0,4.295312,2.872088,3.2929707,1
0.0,4.425972,0.8701531,3.9022498,0
0.0,6.9934278,2.9133115,5.451294,0
0.0,6.0484533,4.2933965,3.8217056,1
2.6212974,7.1495776,2.4173079,5.1056905,0
0.0,0.5770236,1.4659293,3.5246406,2
0.0,6.512223,2.481426,4.6252832,0
0.0,5.125965,3.2874703,3.4740021,1
0.0,1.0276363,2.1252887,3.855989,2
0.0,0.51192474,0.0,4.1025877,2
0.0,0.7366701,1.3066027,3.5512462,2
0.0,5.2156816,3.2549405,4.129878,1
1.1836975,5.4860954,0.666724,4.5505857,0
0.0,0.6014816,0.673612,4.2258654,2
0.17468715,8.038965,3.0828872,5.5997295,0
1.3237603,5.9808407,0.44462094,4.8242574,0
2.326675,7.6205635,1.7690227,5.4028206,0
0.81608725,6.976416,2.4831533,5.43247,0
1.584565,6.912408,1.3890568,5.1472154,0
0.0,0.39306518,0.799262,3.980566,2
0.0,0.5901378,0.0,2.813548,2
0.0,4.762612,3.470911,2.8953598,1
0.0,3.7979565,2.7924073,3.085833,1
0.0,0.645085,1.4558873,3.901028,2
0.0,5.528146,3.4112236,3.3895512,1
1.614368,8.3569145,3.0167406,6.156098,0
0.0,5.3893824,4.015715,3.2129264,1
0.0,0.70425296,1.9099988,4.035472,2
0.0,4.744269,4.2078805,3.346239,1
2.1792688,8.385447,2.7111692,6.1589966,0
0.0,6.0747495,2.7797227,5.1203833,0
0.0,1.275001,1.226461,3.3827653,2
1.5837945,7.9295435,2.484496,5.3929076,0
0.0,0.64974916,0.0,3.81946,2
0.0,3.9513457,3.3982775,2.8695235,1
0.0,0.5831733,0.0,4.3025794,2
0.0,0.5816798,0.0,4.2072606,2
0.0,0.5944865,1.3264375,3.0242548,2
2.283319,8.299383,2.069183,5.689403,0
0.0,5.470516,4.1562076,3.3592608,1
0.0,3.6021683,3.869865,3.0241127,1
0.0,3.966328,3.2820792,2.6282175,1
2.1693196,7.7539034,2.5089154,5.208042,0
2.9128048,8.528046,1.802593,6.151471,0
1.8487234,8.498571,2.647766,5.905514,0
0.0,2.3522341,2.43134,2.6298099,1
0.0,0.64949846,1.0763303,3.8492136,2
0.0,0.42394823,0.0,4.144821,2
0.54854774,6.728456,2.3252172,5.3153887,0
0.0,4.5823283,2.4144883,3.336358,1
0.0,4.019806,3.4237301,2.7980397,1
0.51854706,7.0200615,2.2985806,5.2367067,0
0.0,6.1997232,3.0540478,4.5659075,1
0.0,0.5741588,1.1512532,4.152714,2
0.0,2.0648837,1.7630584,3.0722542,2
1.3906302,8.223698,2.9686618,6.2040873,0
0.49514437,6.7470865,2.411355,4.774078,0
2.35478,8.848057,2.5786583,6.1085777,0
0.0,5.4585705,4.1178703,3.3924575,1
0.97744787,5.476132,1.9099368,4.1755,0
0.8244623,7.9531994,2.6222918,5.63227,0
0.0,6.1821856,3.171528,5.143076,0
0.0,0.40240785,0.0,4.5326047,2
0.0,1.1172098,0.9892218,3.203203,2
0.7869545,7.547308,2.5859227,5.323022,0
2.9852662,8.969541,2.208053,6.2272615,0
0.6359817,6.5330625,2.7573006,5.344689,0
1.8411175,8.664751,3.0413122,6.3812523,0
0.13158345,7.800166,3.0714717,5.692831,0
0.0,5.8749924,3.6831422,3.6423187,1
0.0,5.0978694,3.5265942,3.5062976,1
0.0,0.56418,0.0,4.442263,2
0.0,0.5843104,1.6242589,3.0889976,2
0.0,5.91106,4.142157,3.8717856,1
0.0,0.71476537,1.4423801,3.164144,2
0.0,0.65780276,1.787231,3.4500985,2
0.0,6.0494056,2.7629135,4.7535963,0
3.0255227,9.46394,2.6938422,6.6397815,0
0.0,4.941949,3.507732,3.3046024,1
0.0,0.6295302,1.0467654,3.9239345,2
0.0,0.85482657,0.102567196,2.5772567,2
0.0,6.550033,2.7530167,5.111878,0
3.1473947,8.764216,1.9753007,6.213668,0
1.7290486,7.9436717,2.344051,5.779573,0
2.1573548,9.334549,3.1595259,6.692104,0
0.0,5.4304643,3.208311,3.7682886,1
0.0,2.7387447,0.59255004,2.74586,2
0.0,3.3404188,3.5092087,2.8111837,1
2.7556286,9.4030905,2.8595119,6.4351482,0
1.3674779,8.10042,2.6247573,5.7505302,0
2.3596203,8.617455,2.503257,6.298046,0
0.0,4.3497744,4.0450506,3.0971723,1
1.6539873,7.754237,2.7203603,5.635602,0
0.0,2.0756774,1.040342,3.085607,2
1.1530474,7.6761765,2.4767823,5.354719,0
0.59711313,5.5868397,2.0595925,4.075248,0
0.0,3.8058767,3.2951055,2.7308304,1
0.0,5.019455,2.6632326,4.036231,0
0.0,5.0927105,4.2760444,3.3458533,1
0.0,5.8985887,4.228731,3.555667,1
0.0,5.568516,2.6053555,4.4140463,0
0.0,0.43043685,0.0,3.6910768,2
0.0,4.449052,3.8158002,3.1272697,1
1.3867,6.457531,2.625371,5.2076864,0
0.0,7.2698846,3.3015783,5.3176794,0
0.59209824,7.037463,2.8488603,5.64962,0
0.0,6.690514,4.1923075,4.2455645,1
1.1456592,7.1116943,2.3798375,4.888944,0
0.0,0.72095937,0.7868494,3.2823362,2
0.0,7.9478326,2.9473388,5.5920134,0
0.0,0.45740578,0.018800735,2.5285037,2
0.0,5.4806857,3.552937,3.5830789,1
0.0,4.146444,2.7612336,3.2067835,1
0.0,0.5747952,0.0,4.1400747,2
0.0,0.75592184,0.057564855,3.974001,2
2.1504235,8.665395,2.9901385,6.33679,0
0.0,5.176896,3.6385,3.0551891,1
0.0,0.92054987,0.65607846,3.505512,2
0.45147228,2.346436,0.8467784,3.514607,0
1.3362832,8.679247,3.168571,6.191901,0
1.6954075,7.7737403,2.4687076,5.5891576,0
1.8130549,8.271686,2.6184154,6.148879,0
1.569356,7.924033,2.5219846,5.7485647,0
1.8763883,8.490419,2.6068661,6.076356,0
0.90373576,8.147442,2.8853502,5.896612,0
0.25445426,6.5898814,2.350079,4.8041453,0
0.0,4.14451,3.5663166,2.9757366,1
0.15149522,5.142807,1.6240841,4.1493106,0
0.0,5.2390494,3.7755857,3.4741507,1
2.2181864,7.6064262,1.373958,5.4685097,0
2.3704891,8.201471,2.266712,5.967431,0
0.0,0.66640216,0.48772764,3.984791,2
0.0,4.307934,2.8131793,3.495303,1
0.0,0.99014,0.24270797,2.8311086,2
0.0,6.3500605,3.2239678,4.547636,1
0.0,0.27322328,0.5433715,4.3562183,2
0.0,5.3634434,2.86404,3.9503787,1
0.0,2.8056886,3.4501965,2.8532834,1
0.0,5.2701607,3.3058746,3.80091,1
0.0,5.501389,3.601506,3.7451217,1
1.1593698,7.3454757,2.4894753,5.590599,0
1.244277,6.034169,0.47264004,4.652959,0
0.0,3.5782804,3.7483027,2.931882,1
0.5352362,4.7123713,0.6998372,3.9893093,0
0.0,4.6754594,3.4160888,3.1891108,1
0.0,0.5435586,0.0,4.164444,2
1.0134,8.220478,3.0063736,6.0810227,0
2.1002536,8.890739,2.8936996,6.328787,0
0.0,2.6330533,3.2858877,2.8219414,1
0.0,4.621914,2.9001043,2.869228,1
0.0,3.405707,2.653227,2.3512912,1
0.0,0.5758606,0.0,4.1562557,2
0.13182557,7.2018213,2.8319337,5.2156734,0
0.0,6.3569403,2.6008723,4.579829,0
0.0,5.053728,3.896823,3.0874805,1
0.0,4.7589865,2.0828075,3.4774988,1
0.0,0.54406804,0.5482708,4.0226297,2
1.2992293,7.5008163,2.546095,5.8351126,0
0.0,5.9612665,2.8532603,3.8618312,1
0.012233734,6.1295137,2.5205019,4.615815,0
1.2330537,7.3235197,2.2385235,5.070719,0
1.0658275,6.8240776,2.378806,5.0849857,0
0.0,4.005654,2.7778442,3.0925963,1
0.0,5.366647,3.8866596,3.2925844,1
2.005462,8.694762,2.7277608,6.262229,0
2.375674,9.023883,2.648104,6.3204412,0
0.0,6.401554,3.338955,4.9040704,1
0.0,4.7205186,3.3961587,3.3788447,1
0.0,0.5344916,0.0,3.7480187,2
1.3115945,8.46084,2.9908128,5.617225,0
1.4176072,7.2315407,2.1388335,5.332885,0
0.0,0.5078784,0.916255,3.7797713,2
0.0,0.4841842,0.0,3.9550998,2
0.0,2.4623053,1.8512638,2.1787763,1
0.13637495,7.2460594,2.7484202,5.3640323,0
0.0,0.8560966,0.33753598,2.9058747,2
0.0,0.41812724,0.0,4.1533775,2
0.0,0.5849394,0.5720174,4.020905,2
2.87474,8.8346,2.3876886,6.111276,0
0.0,6.607811,3.0052164,4.409002,1
0.0,3.0715132,1.4762346,2.6840038,1
0.0,0.7011961,0.8283105,3.0403574,2
0.0,5.1910954,3.8058822,3.0503755,1
0.0,2.7770424,3.508122,2.6987298,1
0.0,4.6108875,3.1603005,2.9708338,1
0.57024336,7.715626,2.96652,5.9360123,0
1.3844309,8.243591,2.7580395,5.80773,0
0.34529674,4.4360495,0.78581256,3.8765326,0
1.3677076,8.228922,2.8544927,6.008479,0
0.0,6.321049,3.0010276,4.9042463,0
0.0,0.4624336,0.0,3.5749066,2
0.0,2.6144574,2.1356897,2.061707,1
0.13738173,0.938714,0.0,4.083024,2
0.0,3.8387802,1.0430052,3.2078686,1
2.1486325,7.40948,1.5554671,5.371462,0
0.0,4.274851,3.0159085,2.79108,1
0.0,0.4950116,0.0,2.606957,2
1.332024,8.729283,3.187542,6.418496,0
0.0,4.1397924,3.1671505,3.0505934,1
0.0,2.3416228,3.1838274,3.0847871,1
1.2368954,8.618703,3.1977305,6.079691,0
0.0,0.41812724,0.0,4.1533775,2
2.8391402,9.395126,2.7835164,6.432802,0
1.144576,7.4634066,2.7127607,5.869192,0
0.0,2.621049,3.2853084,3.0322309,1
0.0,4.969128,3.3527641,3.4861422,1
1.0977626,7.0278935,2.3775878,5.3170686,0
1.6935387,7.925661,2.496612,5.9628115,0
1.8056809,8.514811,2.8379686,6.3126993,0
0.0,6.015837,4.2966223,3.760285,1
0.0,0.48091462,0.0,3.913828,2
0.0,0.3675642,0.04758835,3.6097407,2
0.0,3.809906,4.1483784,3.0748591,1
0.0,2.86757,3.2655015,2.6434202,1
0.9941038,8.542036,3.0725985,6.3084216,0
2.3506317,9.1684265,2.9927256,6.629496,0
1.2202144,8.626274,3.0626795,6.1552076,0
1.8840234,8.024407,2.662284,5.996891,0
0.0,5.4749727,3.3236108,4.23454,1
0.0,6.3790445,3.0312858,4.783559,0
0.0,5.2747316,3.9655578,3.4627242,1
1.9882079,8.011455,2.7080503,6.0066996,0
0.0,0.7016163,0.8991971,3.815517,2
0.0,5.3995523,3.5375504,3.4787016,1
1.0674704,8.09503,2.92243,5.4297037,0
1.3539535,4.6755166,0.0,5.1910596,0
0.0,5.3525496,4.085428,3.3709593,1
0.0,0.54657793,0.0,4.0023637,2
0.0,5.413343,2.2257373,4.188793,0
1.0989703,7.2393723,1.9842186,5.1875477,0
0.0,6.502368,4.1588817,4.258703,1
0.0,6.260515,4.2585826,3.9455063,1
0.0,3.695658,3.4691503,2.866642,1
2.1329136,8.330977,2.6381025,6.03404,0
0.0,6.3503017,2.3413758,4.2752166,0
1.134742,5.712304,0.3804292,4.7004294,0
0.0,5.188699,3.376599,3.4840746,1
1.3086332,6.781846,2.547451,5.2655926,0
0.0,0.6228109,1.8840986,3.9747944,2
0.6130469,8.445518,3.2893631,6.3349752,0
0.0,6.3953905,3.594691,4.3322372,1
0.0,4.165844,1.7529643,3.833084,1
0.0,0.8251618,1.6064372,3.7861214,2
2.2814128,7.2997465,1.531631,5.3664627,0
0.0,5.4539456,3.4867668,3.9090347,1
0.0,0.7269313,0.26056552,3.2362654,2
0.0,2.7498584,2.948423,3.0769196,1
0.0,4.6464124,3.7797682,2.9794326,1
0.0,2.82219,3.6102185,3.0710726,1
0.0,4.1297007,3.7045064,3.2415237,1
2.3226595,8.693232,2.7436976,6.2008247,0
0.0,5.2239404,3.833544,3.1679082,1
0.0,0.26978034,0.5953232,4.3530893,2
0.0,0.6989933,1.2217671,3.80968,2
0.0,5.063279,4.112574,3.1655493,1
0.0,0.6465858,0.8293594,3.3646946,2
2.2440166,9.186935,2.8846278,6.430424,0
0.0,5.8021245,4.2439184,3.595303,1
0.0,5.0960197,4.279494,3.4035103,1
0.0,4.13843,3.1966705,2.8366065,1
0.0,1.1103128,1.8087506,3.5273929,2
2.071297,7.596285,2.4366038,5.6502647,0
0.0,4.167616,4.1126313,3.1435227,1
0.25155246,6.2087097,2.763224,5.33092,0
1.1384484,8.439903,2.8929284,5.955515,0
0.0,4.281041,3.5729613,2.9803462,1
0.0,4.8768625,2.0636005,3.524198,0
2.2191517,8.269438,2.6768873,6.0288496,0
0.0,1.828562,1.6497792,2.4407701,1
0.0,4.4247727,2.8185985,3.471397,1
0.2950914,6.93486,2.4746542,4.8683596,0
0.0,0.5758606,0.0,4.1562557,2
1.8330197,8.358408,2.7579203,5.8920164,0
0.0,3.8864398,2.9022834,2.9102607,1
0.0,3.8527412,3.4321492,2.9388132,1
0.0,5.7817154,4.107752,3.4168046,1
0.42768103,1.3044275,0.0,4.6975017,2
2.8934615,9.014398,2.5699828,6.2415743,0
0.0,6.1614914,3.7255044,4.2131476,1
0.0,0.7332292,1.4856199,3.886922,2
0.0,0.66906595,1.3212129,3.9512613,2
0.5108094,6.018503,1.8974605,4.4793234,0
0.0,0.41785228,0.64827526,4.108516,2
2.7367613,9.1653595,2.755728,6.5412917,0
0.0,0.9901629,2.2949848,3.8088496,2
0.0,4.5627995,4.2191725,3.1954432,1
1.0528438,7.9461412,2.7688415,5.5990243,0
0.0,0.6460108,1.0775516,3.7883224,2
0.0,0.974456,2.0786812,3.2868505,2
0.0,5.3621745,4.4786053,3.529045,1
0.694602,7.151623,2.1621728,5.145338,0
0.0,5.2714243,2.8251777,4.1153803,1
0.0,6.1562862,4.35205,3.8984976,1
0.0,4.350072,3.661635,3.0804381,1
0.0,0.50687563,0.0,4.1610565,2
0.0,0.7547279,1.7472383,3.6236978,2
0.0,2.5795734,3.4260983,3.4548802,2
1.2396188,6.576435,1.2655772,5.3027306,0
0.0,0.64727825,1.4330297,4.102602,2
0.0,3.4319901,2.9903643,2.813168,1
0.0,0.8839248,0.14443386,3.513134,2
0.0,5.049252,2.1320515,3.7172537,1
0.0,1.5432503,0.0,3.5498638,2
0.0,8.123243,3.1178012,5.777721,0
0.0,6.2234483,2.6037786,4.3848534,0
0.0,5.2320676,2.8619127,4.296967,1
0.0,0.65288806,0.0,3.3984568,2
3.023668,9.207082,2.7537117,6.4615083,0
1.7612393,9.183596,3.209154,6.387274,0
0.0,1.1127299,2.6735866,3.938081,2
1.329404,8.441366,2.8634982,5.741385,0
1.8379874,8.287664,2.4831083,5.9811177,0
0.0,0.6503247,0.45104432,3.8829644,2
0.0,1.7058636,2.2216198,2.965994,2
0.0,6.490861,2.9721308,5.035533,0
2.245695,8.886996,2.870467,6.585991,0
0.0,6.7200727,2.824893,4.7762947,0
0.0,5.246111,3.8257992,3.3735843,1
1.325299,7.6058435,2.6919801,5.778985,0
0.60155773,5.455015,1.566704,4.361038,0
0.0,5.6276007,4.7407327,3.6772146,1
0.0,4.786545,4.3831444,3.3718698,1
1.5579114,7.793564,2.5160596,5.68784,0
0.0,3.1414351,3.7516255,2.845756,1
0.0,5.841574,3.0715346,4.45432,1
1.8102003,9.052013,2.9308496,6.2215347,0
0.3490132,6.3974943,1.8387764,4.545584,0
0.0,6.256076,2.4476938,4.619258,1
0.81964874,8.28432,2.939725,5.713206,0
1.5946143,7.6961784,2.5395677,5.7717233,0
0.0,5.7874913,4.103547,3.4945927,1
0.0,1.3192387,0.6611135,2.7508397,2
0.0,1.0549101,2.3741663,4.0980377,2
0.0,7.0644426,3.06488,5.3497095,0
0.0,0.6856895,0.0,3.692524,2
0.0,4.8227863,3.4962566,2.922568,1
2.8773217,9.2276,2.817182,6.5111175,0
2.6187687,8.388435,2.0324416,5.8061213,0
0.0,6.676977,2.8160653,4.994691,0
2.1069233,7.0747395,1.308498,5.378426,0
0.37725914,7.5142565,2.9276147,5.6432686,0
0.2422123,8.091032,3.0460396,5.597639,0
1.8929715,8.823901,3.0049996,6.165332,0
0.0,5.139097,4.131606,3.2094555,1
0.0,0.6083726,0.98144925,3.5817482,2
0.0,5.90989,3.1781075,4.252348,1
0.0,1.2650055,1.3576323,2.6087806,2
0.51490486,6.2379045,2.2063172,4.412547,0
0.99065423,2.346713,0.0,4.727438,2
3.148117,8.212992,2.2587266,5.669909,0
0.0,4.7528667,2.6544547,3.7263384,1
1.4328218,7.7420363,2.5599577,5.3681817,0
0.0,0.55698866,0.3781653,3.5030794,2
0.0,5.6660833,4.6792145,3.7339346,1
0.0,0.9389509,2.1101484,3.724976,2
0.0,3.3702903,3.6271386,2.871594,1
0.0,4.790921,3.3151298,3.1422234,1
0.0,0.75577414,0.63089967,3.5806794,2
0.0,6.838258,2.991447,5.0836496,0
0.14630198,6.2724857,2.293838,4.5892744,0
0.0,4.999331,2.9322677,3.1347861,1
0.0,6.493789,3.9464533,4.5419436,1
0.0,0.6856895,0.0,3.692524,2
2.7237632,8.894503,2.8160193,6.3029194,0
1.2736155,7.44481,2.6700172,5.571328,0
0.0,5.094534,3.645931,3.1365047,1
0.0,3.1112282,3.267064,2.9621897,1
0.9277309,6.3486156,2.3739738,5.0599804,0
0.0,5.0591598,2.719216,3.558325,1
0.0,0.5897022,0.0,4.1195765,2
0.0,5.8674335,4.280714,3.5863698,1
0.0,2.7588897,3.6535416,2.9914088,1
1.7849705,9.134201,3.1320071,6.426666,0
0.0,1.6062589,1.6045235,3.309917,2
0.0,0.46622393,0.66331804,4.0758038,2
1.9900163,8.814768,2.8126154,6.255824,0
0.0,4.4144764,3.547858,2.5166314,1
0.0,0.5283501,0.0,3.8961492,2
0.0,5.682652,3.915974,3.9378486,1
0.0,6.8521786,2.8932273,4.7320547,0
2.3270802,7.005561,0.7714696,5.4087124,0
0.0,5.503521,2.4398928,4.240444,0
0.0,1.0888896,1.9519303,3.0542345,2
0.0,0.5897022,0.0,4.1195765,2
2.035644,8.119057,2.356748,5.8211775,0
0.0,0.74340177,0.0,3.934064,2
1.2955525,6.9050026,2.5368085,4.9600368,0
0.0,0.7529693,0.12438762,3.8020544,2
0.0,0.86246276,1.4188287,3.1625404,2
1.4091663,7.867103,2.6443028,5.73193,0
2.2171688,8.839772,2.5649135,6.1993313,0
0.0,0.7373468,1.8279719,3.2358484,2
0.0,3.1766806,4.0182977,3.2147155,1
0.0,3.3647852,3.5510578,2.7243505,1
1.5729656,7.3243012,2.4462814,5.5140734,0
0.0,5.83134,4.1110225,3.4468741,1
0.0,4.969128,3.3527641,3.4861422,1
0.0,0.590966,0.11893606,3.5419412,2
0.0,4.435382,3.0164547,3.4098077,1
0.0,6.0732408,3.224779,4.7759733,1
0.0,5.108692,3.5890112,3.2582283,1
0.0,5.171302,3.765588,3.218138,1
1.8733555,8.21076,2.4574978,6.074663,0
0.0,2.6509688,1.9911821,3.2904878,1
0.0,0.64958894,0.7277927,3.8804803,2
0.0,4.183021,3.7510438,3.1229644,1
0.0,5.442875,3.3423228,3.6423662,1
1.7878419,6.9158983,2.6155233,5.2094407,0
0.77155674,8.300647,3.2021813,5.8841753,0
0.0,3.1083856,2.9856887,2.6167555,1
0.0,5.9994,2.51323,4.4047365,0
2.5922444,7.847808,1.4158906,5.63042,0
0.0,5.771596,2.4765496,4.417472,0
0.0,6.2275944,3.0988278,4.765149,1
1.3995217,6.9295664,2.1817923,5.370546,0
0.0,3.5899467,3.283956,2.6825287,1
1.2868872,6.0343904,0.8963214,4.7914734,0
1.5416961,8.00787,2.6977823,6.054368,0
1.9403632,6.4153967,1.6026852,4.8234434,0
0.0,4.6583433,2.4931896,3.5772846,1
0.0,0.6034837,0.42166102,3.9566152,2
1.6390667,8.180581,2.6711283,5.6789327,0
1.0934087,8.007795,2.8126538,5.752389,0
0.062429372,1.5234509,0.0,4.3920584,2
0.0,4.556196,3.6473172,3.2291198,1
0.0,6.5193844,3.6642582,4.3619223,1
0.0,5.3278093,4.332294,3.3908386,1
0.026085496,7.7195444,3.0213406,5.682625,0
0.0,3.2184677,3.3972063,2.8717973,1
0.0,7.4990788,3.1016648,5.5290117,0
0.47026008,5.119124,0.53165746,3.932584,0
0.0,6.188898,2.9296024,5.173647,0
0.0,0.8144152,1.9994863,3.388969,2
1.9247384,7.8953543,2.5764732,5.7348247,0
0.0,2.8710454,3.3351576,2.8008547,1
0.0,3.9792595,1.9243224,3.0864277,1
2.563662,8.914362,2.7150998,6.1146994,0
0.0,5.541692,3.7630541,3.4529924,1
0.40168858,6.635153,2.326223,4.900253,0
0.0,4.5267453,3.6059768,2.6480525,1
0.0,0.85482657,0.102567196,2.5772567,2
0.0,0.7465464,1.5758288,3.6746886,2
1.8667829,6.615135,0.52916217,5.1169944,0
2.5188482,9.444017,3.190852,6.6708665,0
2.1870995,8.697154,3.0077147,6.465582,0
1.390041,5.788534,2.0146918,4.832944,0
0.48511863,6.503398,2.412212,4.9512925,0
0.0,0.4975895,0.04361409,3.7727568,2
0.3047843,7.606599,2.7738845,5.430733,0
0.0,5.794346,2.7127233,5.03521,0
0.0,6.4600234,2.928849,4.466735,1
1.7796383,8.787377,3.0839155,6.33383,0
0.0,4.118063,3.0174975,3.0199697,1
0.0,4.2972617,3.5037997,3.0791578,1
2.752686,8.059941,1.8700426,5.6769757,0
0.0,0.89953834,0.0,3.4167867,2
0.0,6.2327437,3.1797361,4.612068,1
0.0043362305,0.37193486,0.0,4.5819826,2
0.0,5.0238113,3.014286,3.670877,1
1.4689558,6.344599,1.2584474,4.8556027,0
0.0,1.8934894,0.0,3.653057,2
1.320019,7.9917064,2.6980293,5.8802276,0
1.5838435,8.06258,2.8290539,6.0011797,0
0.0,6.0126486,4.0242777,3.5607126,1
1.9648722,7.31098,1.9059417,5.0660133,0
0.0,4.271678,3.7777753,3.0027046,1
1.843785,8.268803,2.4940684,5.8010726,0
0.0,2.804281,3.5149658,2.926952,1
0.9234253,8.109554,2.8880713,5.780442,0
0.0,5.0475116,3.205725,3.3996277,1
0.11242676,5.9332557,2.1746516,4.290306,0
0.0,1.9717596,2.6113577,3.2866251,1
0.0,4.304715,4.042524,3.120579,1
1.5429323,7.7512965,2.979416,5.959205,0
0.0,4.221924,3.7319515,2.973384,1
1.0039793,6.399399,2.7910943,5.2095356,0
0.0,0.59020185,0.8724977,3.383617,2
0.0,0.6206398,1.6412411,3.794878,2
0.0,6.057065,3.4631786,4.559513,1
0.0,1.4839426,0.0,3.1249886,2
0.22922325,5.577336,2.508292,4.6404934,0
1.1575594,8.327047,2.9273634,6.0611944,0
0.0,5.6541142,4.2631297,3.4440017,1
1.1847364,7.98362,2.6725736,5.7426167,0
0.0,3.7767856,4.179097,3.1008358,1
0.0,0.48387048,0.84884256,3.2976887,2
0.0,2.3749323,0.47951472,3.0207775,2
0.0,2.010899,2.70469,2.9034057,2
0.0,0.6915486,1.7494353,3.5691156,2
1.1961627,6.4107075,1.178029,4.9224234,0
0.0,1.9816478,2.9530146,3.2090025,1
2.2970104,9.268214,2.9505835,6.6638246,0
0.0,0.85482657,0.102567196,2.5772567,2
2.084157,8.281215,2.5163434,6.0674496,0
